ic:種別,ic:名称,odp:standardAreaCode,ic:都道府県,ic:市区町村,schema:address,ic:緯度,ic:経度,sabaecc:geo3x3
避難場所,旧杉並第四小学校,131156,東京都,杉並区,東京都杉並区高円寺北2-14-13,35.706623,139.653481,E91396826211366
避難場所,杉並第七小学校,131156,東京都,杉並区,東京都杉並区阿佐谷南3-19-2,35.702702,139.630980,E91396822859388
避難場所,西田小学校,131156,東京都,杉並区,東京都杉並区荻窪1-38-15,35.694691,139.622084,E91396822491418
避難場所,東田小学校,131156,東京都,杉並区,東京都杉並区成田東1-21-1,35.691522,139.638749,E91396822652287
避難場所,馬橋小学校,131156,東京都,杉並区,東京都杉並区高円寺北4-28-5,35.708735,139.643231,E91396825339383
避難場所,高円寺学園,131156,東京都,杉並区,東京都杉並区高円寺北1-4-11,35.706754,139.655114,E91396826213297
避難場所,杉森中学校,131156,東京都,杉並区,東京都杉並区阿佐谷北5-45-24,35.711887,139.641274,E91396825367632
避難場所,阿佐ヶ谷中学校,131156,東京都,杉並区,東京都杉並区阿佐谷南1-17-3,35.700507,139.636344,E91396822943146
避難場所,東田中学校,131156,東京都,杉並区,東京都杉並区成田東3-19-17,35.694314,139.634910,E91396822671314
避難場所,松溪中学校,131156,東京都,杉並区,東京都杉並区荻窪2-3-1,35.695905,139.621987,E91396822486696
避難場所,桃井第一小学校,131156,東京都,杉並区,東京都杉並区桃井2-6-1,35.712053,139.609067,E91396824349465
避難場所,桃井第五小学校,131156,東京都,杉並区,東京都杉並区下井草4-22-4,35.722074,139.619627,E91396825481536
避難場所,四宮小学校,131156,東京都,杉並区,東京都杉並区上井草2-12-26,35.721610,139.610126,E91396824657793
避難場所,沓掛小学校,131156,東京都,杉並区,東京都杉並区清水3-1-9,35.716311,139.620642,E91396825422836
避難場所,八成小学校,131156,東京都,杉並区,東京都杉並区井草2-25-4,35.728508,139.619781,E91396825751924
避難場所,東原中学校,131156,東京都,杉並区,東京都杉並区下井草1-28-5,35.717644,139.630591,E91396825529221
避難場所,中瀬中学校,131156,東京都,杉並区,東京都杉並区下井草4-3-29,35.719372,139.619534,E91396825451834
避難場所,井荻中学校,131156,東京都,杉並区,東京都杉並区今川2-13-24,35.718097,139.610426,E91396824627562
避難場所,高井戸第三小学校,131156,東京都,杉並区,東京都杉並区下高井戸4-16-24,35.672005,139.630861,E91396588829318
避難場所,浜田山小学校,131156,東京都,杉並区,東京都杉並区浜田山4-23-1,35.685570,139.629420,E91396822282462
避難場所,旧新泉小学校,131156,東京都,杉並区,東京都杉並区和泉1-44-26,35.675753,139.656088,E91396589857853
避難場所,方南小学校,131156,東京都,杉並区,東京都杉並区方南1-52-14,35.679544,139.658444,E91396823223659
避難場所,永福小学校,131156,東京都,杉並区,東京都杉並区永福2-16-33,35.673363,139.639418,E91396588953427
避難場所,向陽中学校,131156,東京都,杉並区,東京都杉並区下高井戸3-24-1,35.672526,139.634793,E91396588917594
避難場所,泉南中学校,131156,東京都,杉並区,東京都杉並区堀ノ内1-3-1,35.684262,139.655273,E91396823249345
避難場所,杉並第九小学校,131156,東京都,杉並区,東京都杉並区本天沼1-2-19,35.713631,139.632929,E91396825295316
避難場所,桃井第二小学校,131156,東京都,杉並区,東京都杉並区荻窪5-10-25,35.701767,139.617451,E91396822745525
避難場所,天沼小学校,131156,東京都,杉並区,東京都杉並区天沼2-46-3,35.710742,139.623069,E91396825165172
避難場所,天沼中学校,131156,東京都,杉並区,東京都杉並区本天沼3-10-20,35.711894,139.620826,E91396825158622
避難場所,保育室若杉,131156,東京都,杉並区,東京都杉並区天沼3-15-20,35.708572,139.618616,E91396825119239
避難場所,神明中学校,131156,東京都,杉並区,東京都杉並区南荻窪2-37-28,35.700327,139.609118,E91396821919799
避難場所,杉並第三小学校,131156,東京都,杉並区,東京都杉並区高円寺南1-15-13,35.699555,139.656528,E91396823827369
避難場所,杉並第六小学校,131156,東京都,杉並区,東京都杉並区阿佐谷南1-24-21,35.701510,139.643248,E91396822966361
避難場所,旧杉並第八小学校,131156,東京都,杉並区,東京都杉並区高円寺南2-40-24,35.701176,139.651129,E91396823762863
避難場所,杉並第十小学校,131156,東京都,杉並区,東京都杉並区和田3-55-49,35.696871,139.657509,E91396823588692
避難場所,大宮小学校,131156,東京都,杉並区,東京都杉並区堀ノ内1-12-16,35.683459,139.649496,E91396823164415
避難場所,堀之内小学校,131156,東京都,杉並区,東京都杉並区堀ノ内3-24-11,35.693161,139.646752,E91396823454871
避難場所,和田小学校,131156,東京都,杉並区,東京都杉並区和田2-30-21,35.690614,139.657124,E91396823528537
避難場所,済美小学校,131156,東京都,杉並区,東京都杉並区堀ノ内1-17-24,35.685475,139.649538,E91396823191413
避難場所,松ノ木小学校,131156,東京都,杉並区,東京都杉並区松ノ木1-2-26,35.687427,139.642726,E91396822399275
避難場所,高南中学校,131156,東京都,杉並区,東京都杉並区和田3-40-10,35.695621,139.657963,E91396823586512
避難場所,松ノ木中学校,131156,東京都,杉並区,東京都杉並区松ノ木1-4-1,35.686823,139.641016,E91396822394912
避難場所,大宮中学校,131156,東京都,杉並区,東京都杉並区堀ノ内1-16-38,35.686659,139.648057,E91396823185569
避難場所,和田中学校,131156,東京都,杉並区,東京都杉並区和田2-21-8,35.690403,139.658478,E91396823529367
避難場所,荻窪小学校,131156,東京都,杉並区,東京都杉並区宮前2-13-18,35.694966,139.611976,E91396821683721
避難場所,高井戸小学校,131156,東京都,杉並区,東京都杉並区高井戸西2-2-1,35.684300,139.614758,E91396821368359
避難場所,高井戸第二小学校,131156,東京都,杉並区,東京都杉並区久我山4-49-1,35.691807,139.599328,E91396821542671
避難場所,高井戸第四小学校,131156,東京都,杉並区,東京都杉並区西荻南1-8-16,35.698271,139.602313,E91396821822895
避難場所,松庵小学校,131156,東京都,杉並区,東京都杉並区松庵2-23-24,35.700120,139.593073,E91396821728829
避難場所,富士見丘小学校,131156,東京都,杉並区,東京都杉並区上高井戸2-16-13,35.679670,139.607130,E91396821311577
避難場所,高井戸東小学校,131156,東京都,杉並区,東京都杉並区高井戸東1-12-1,35.679990,139.619468,E91396822121885
避難場所,久我山小学校,131156,東京都,杉並区,東京都杉並区久我山5-18-7,35.686088,139.606141,E91396821293878
避難場所,宮前中学校,131156,東京都,杉並区,東京都杉並区宮前2-12-1,35.693255,139.610588,E91396821657313
避難場所,富士見丘中学校,131156,東京都,杉並区,東京都杉並区久我山2-20-1,35.682772,139.605711,E91396821262932
避難場所,高井戸中学校,131156,東京都,杉並区,東京都杉並区高井戸東1-28-1,35.681117,139.622275,E91396822137135
避難場所,西宮中学校,131156,東京都,杉並区,東京都杉並区宮前5-1-25,35.692586,139.601748,E91396821555412
避難場所,桃井第三小学校,131156,東京都,杉並区,東京都杉並区西荻北2-10-7,35.705375,139.602375,E91396821885974
避難場所,桃井第四小学校,131156,東京都,杉並区,東京都杉並区善福寺3-3-5,35.716966,139.594333,E91396824426613
避難場所,井荻小学校,131156,東京都,杉並区,東京都杉並区善福寺1-10-19,35.711663,139.596256,E91396824168263
避難場所,三谷小学校,131156,東京都,杉並区,東京都杉並区上井草3-14-12,35.719896,139.602040,E91396824555271
避難場所,井草中学校,131156,東京都,杉並区,東京都杉並区上井草3-20-11,35.721826,139.602463,E91396824582343
避難場所,荻窪中学校,131156,東京都,杉並区,東京都杉並区善福寺1-8-3,35.710314,139.596408,E91396824162951
避難場所,杉並和泉学園,131156,東京都,杉並区,東京都杉並区和泉2-17-14,35.674535,139.648873,E91396589756576
避難場所,馬橋公園,131156,東京都,杉並区,東京都杉並区高円寺北4-35-5,35.709625,139.643775,E91396826141243
避難場所,塚山公園,131156,東京都,杉並区,東京都杉並区下高井戸5-23-12,35.675438,139.624994,E91396588769665
避難場所,荻窪地域区民センター,131156,東京都,杉並区,東京都杉並区荻窪2-34-20,35.698512,139.618977,E91396822724147
避難場所,杉並会館,131156,東京都,杉並区,東京都杉並区上荻3-29-5,35.710461,139.607793,E91396824342774
避難場所,久我山会館,131156,東京都,杉並区,東京都杉並区久我山3-23-20,35.686586,139.599613,E91396821275662
避難場所,下高井戸おおぞら公園,131156,東京都,杉並区,東京都杉並区下高井戸2-28-23,35.671213,139.637230,E91396588916399
避難場所,高井戸地域区民センター,131156,東京都,杉並区,東京都杉並区高井戸東3-7-5,35.683634,139.616582,E91396822144569
避難場所,西荻地域区民センター,131156,東京都,杉並区,東京都杉並区桃井4-3-2,35.712586,139.602187,E91396824282225
避難場所,阿佐谷地域区民センター,131156,東京都,杉並区,東京都杉並区阿佐谷南1-47-17,35.704015,139.637489,E91396822981494
避難場所,高円寺地域区民センター,131156,東京都,杉並区,東京都杉並区梅里1-22-32,35.696998,139.653930,E91396823578813
避難場所,永福和泉地域区民センター,131156,東京都,杉並区,東京都杉並区和泉3-8-18,35.675699,139.645966,E91396589749834
避難場所,井草地域区民センター,131156,東京都,杉並区,東京都杉並区下井草5-7-22,35.720702,139.616525,E91396825447232
避難場所,仰高小学校,131164,東京都,豊島区,東京都豊島区駒込5ー1?19,35.736529,139.738448,E91396839227595
避難場所,駒込小学校,131164,東京都,豊島区,東京都豊島区駒込3-13-1,35.738494,139.743130,E91396839266459
避難場所,巣鴨小学校,131164,東京都,豊島区,東京都豊島区南大塚1-24-10,35.728636,139.734750,E91396836763965
避難場所,清和小学校,131164,東京都,豊島区,東京都豊島区巣鴨3-14-1,35.735844,139.732935,E91396839135785
避難場所,西巣鴨小学校,131164,東京都,豊島区,東京都豊島区西巣鴨1-27-1,35.738403,139.726413,E91396839144643
避難場所,豊成小学校,131164,東京都,豊島区,東京都豊島区上池袋1-18-24,35.734866,139.721982,E91396838323878
避難場所,朋有小学校,131164,東京都,豊島区,東京都豊島区東池袋4-40-1,35.728846,139.723529,E91396835964334
避難場所,朝日小学校,131164,東京都,豊島区,東京都豊島区巣鴨5-33-1,35.741105,139.733453,E91396839195317
避難場所,池袋第一小学校,131164,東京都,豊島区,東京都豊島区上池袋4-28-1,35.741489,139.718860,E91396838376466
避難場所,池袋小学校,131164,東京都,豊島区,東京都豊島区池袋4-23-8,35.737899,139.709501,E91396838243776
避難場所,目白小学校,131164,東京都,豊島区,東京都豊島区目白2-11-6,35.720792,139.709337,E91396835548362
避難場所,長崎小学校,131164,東京都,豊島区,東京都豊島区長崎2-6-3,35.728605,139.690184,E91396834942743
避難場所,要小学校,131164,東京都,豊島区,東京都豊島区要町2-3-20,35.734115,139.693623,E91396837322281
避難場所,椎名町小学校,131164,東京都,豊島区,東京都豊島区南長崎4-30-5,35.726715,139.685857,E91396834826985
避難場所,高松小学校,131164,東京都,豊島区,東京都豊島区高松2-57-22,35.739561,139.697290,E91396837369473
避難場所,千早小学校,131164,東京都,豊島区,東京都豊島区千早3-33-5,35.735021,139.687130,E91396837235143
避難場所,富士見台小学校,131164,東京都,豊島区,東京都豊島区南長崎1-10-5,35.724679,139.693111,E91396834687996
避難場所,高南小学校,131164,東京都,豊島区,東京都豊島区高田2-12-7,35.716460,139.713907,E91396835531849
避難場所,南池袋小学校,131164,東京都,豊島区,東京都豊島区南池袋3-18-12,35.724339,139.714857,E91396835598575
避難場所,さくら小学校,131164,東京都,豊島区,東京都豊島区長崎6-16-1,35.736021,139.680061,E91396837217127
避難場所,旧文成小学校（池袋第一小学校仮校舎）,131164,東京都,豊島区,東京都豊島区池袋本町4-36-1,35.744267,139.714485,E91396838535147
避難場所,池袋第三小学校,131164,東京都,豊島区,東京都豊島区西池袋3-14-3,35.728442,139.702876,E91396835752597
避難場所,駒込中学校,131164,東京都,豊島区,東京都豊島区駒込4-5-1,35.735881,139.741920,E91396839235777
避難場所,巣鴨北中学校,131164,東京都,豊島区,東京都豊島区西巣鴨3-17-1,35.741366,139.729028,E91396839184433
避難場所,西巣鴨中学校,131164,東京都,豊島区,東京都豊島区南大塚3-18-1,35.728946,139.727304,E91396836745262
避難場所,千川中学校,131164,東京都,豊島区,東京都豊島区高松1-9-21,35.736019,139.700410,E91396838119128
避難場所,西池袋中学校,131164,東京都,豊島区,東京都豊島区西池袋4-7-1,35.727636,139.699954,E91396835718948
避難場所,千登世橋中学校,131164,東京都,豊島区,東京都豊島区目白2-11-6,35.717126,139.711726,E91396835525465
